model,bandwidth_mbps,cpu_load_target,strategy,repeats,actual_warmup_runs,split_nodes,edge_node_count,cloud_node_count,estimated_total_ms,actual_total_mean_ms,actual_total_std_ms,edge_actual_mean_ms,edge_actual_std_ms,transmission_actual_mean_ms,transmission_actual_std_ms,cloud_actual_mean_ms,cloud_actual_std_ms,payload_bytes_mean,payload_bytes_std,cpu_load_avg,cpu_load_min,cpu_load_max
googlenet,10.0,0.0,pure_edge,10,2,,198,0,49.66465999999912,77.55253000000266,12.479629653168008,77.55253000000266,12.479629653168008,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,10.0,0.0,pure_cloud,10,2,__input__,1,197,501.2225999997284,526.7505100000051,8.153026598689827,0.3955800000056797,0.12492689239498678,504.23569999997824,8.148858252014682,22.11923000002116,3.7976153169678812,602112.0,0.0,9.7,9.7,9.7
googlenet,20.0,0.0,dsl,10,2,,198,0,49.66465999999912,99.44526999999823,8.327241926622634,99.44526999999823,8.327241926622634,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,20.0,0.0,pure_edge,10,2,,198,0,49.66465999999912,86.28136000000382,9.131501058076084,86.28136000000382,9.131501058076084,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,20.0,0.0,pure_cloud,10,2,__input__,1,197,260.3777999997284,281.93326000000525,9.82482337846744,0.35179000000198357,0.0999091526214684,261.5096300000346,9.453697756646585,20.071839999968688,3.1226653167545146,602112.0,0.0,9.7,9.7,9.7
googlenet,50.0,0.0,dsl,10,2,,198,0,49.66465999999912,82.5982699999912,5.892494348476612,82.5982699999912,5.892494348476612,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,50.0,0.0,pure_edge,10,2,,198,0,49.66465999999912,82.87358000000324,6.440641663139235,82.87358000000324,6.440641663139235,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,50.0,0.0,pure_cloud,10,2,__input__,1,197,115.87091999972841,132.54472999999507,10.038653182021966,0.38657999999713866,0.12852026903635702,111.63011999993842,8.046675938936726,20.528030000059516,3.6963902310223142,602112.0,0.0,9.7,9.7,9.7
googlenet,100.0,0.0,dsl,10,2,,198,0,49.66465999999912,50.368850000000975,3.465982484805963,50.368850000000975,3.465982484805963,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,100.0,0.0,pure_edge,10,2,,198,0,49.66465999999912,52.29580000000169,3.793639459230716,52.29580000000169,3.793639459230716,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,100.0,0.0,pure_cloud,10,2,__input__,1,197,67.70195999972842,75.8977399999992,3.5876678017786627,0.27700000000265845,0.09880010121051966,59.30183999998633,2.453643593676684,16.318900000010217,2.561901300430584,602112.0,0.0,9.7,9.7,9.7
googlenet,200.0,0.0,dsl,10,2,__input__,1,197,43.61747999972842,53.99143999998728,7.026354683959396,0.249619999996753,0.04528850234708128,37.3594499999939,6.339097710997081,16.382369999996627,1.9544067903873212,602112.0,0.0,9.7,9.7,9.7
googlenet,200.0,0.0,pure_edge,10,2,,198,0,49.66465999999912,48.44375000000127,2.2684950171346414,48.44375000000127,2.2684950171346414,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,200.0,0.0,pure_cloud,10,2,__input__,1,197,43.61747999972842,48.108699999997384,7.092166409811,0.2546600000016497,0.08129504837110152,31.87990000003822,4.314816594493074,15.974139999957515,3.1711193818562657,602112.0,0.0,9.7,9.7,9.7
googlenet,500.0,0.0,dsl,10,2,__input__,1,197,29.166791999728417,34.67899999999702,6.878624699754911,0.21926999999948293,0.04255991984849164,18.88156000001686,6.169454735712897,15.578169999980673,2.9253763583299395,602112.0,0.0,9.7,9.7,9.7
googlenet,500.0,0.0,pure_edge,10,2,,198,0,49.66465999999912,49.9909300000013,2.9108877076945365,49.9909300000013,2.9108877076945365,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
googlenet,500.0,0.0,pure_cloud,10,2,__input__,1,197,29.166791999728417,33.93964999999639,7.562918060610092,0.2208399999943822,0.020713827899874387,18.624259999975834,6.550246733183835,15.094550000026175,1.515302445934817,602112.0,0.0,9.7,9.7,9.7
googlenet,1000.0,0.0,dsl,10,2,__input__,1,197,24.349895999728417,33.65402999999105,5.824319975008479,0.2322999999989861,0.07726205047842716,18.42574000002628,5.514643097592959,14.995989999965786,1.7230332623605191,602112.0,0.0,9.7,9.7,9.7
googlenet,1000.0,0.0,pure_edge,10,2,,198,0,49.66465999999912,49.353289999999106,2.794159075828471,49.353289999999106,2.794159075828471,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
